zipcode,x,y
10456,1009180,243672
11210,997761,170654
10461,1026774,245327
11221,1004190,190510
11237,1007381,193512
11226,996400,172843
10011,985610,207646
11215,989100,185714
10001,986608,213020
10019,987307,217732
10007,983256,199305
11204,986686,162721
11237,1010717,191331
11374,1023704,206881
11364,1052109,209077
11236,1011629,173640
11213,1002452,183986
10023,989194,220362
11213,1002933,183958
10455,1009451,235704
11219,987175,169053
11229,1000703,157825
10307,914892,121769
10014,983179,207984
11237,1007542,195149
10128,996798,223711
11385,1009818,194879
11375,1024666,200440
10467,1023202,259183
11225,995172,179931
11372,1018370,211958
11226,995155,178037
10302,945974,167905
11220,981929,172473
11213,1001244,185749
11219,981052,168859
11358,1041284,215903
11201,988637,192630
11354,1032353,217768
11209,975870,169821
11234,1001291,163808
11225,996132,183212
11208,1017326,186241
10452,1004195,242664
11237,1005844,194666
11213,1003366,185797
11229,996141,160737
11423,1049879,198581
11226,995320,176398
10306,950316,144850
11221,1005542,192067
11203,1002407,177631
11358,1042576,218376
11226,995255,176883
11103,1007049,218856
11692,1041113,155679
11206,1002042,197510
10128,997890,225239
11412,1053537,191994
11428,1051599,200908
11374,1020759,203456
11379,1019710,200157
10018,985686,215316
10035,1001434,232734
10029,998477,229906
10009,989010,205136
10305,964692,158893
11216,999511,190166
11216,997673,186206
10069,987564,223294
11213,1001868,186637
10457,1010333,248882
10451,1003918,235242
11221,1003910,192302
11201,985133,189847
11429,1054068,195490
10454,1008025,233638
11225,995777,183131
11220,981524,174475
10305,965879,161356
11212,1005040,181320
11212,1005043,181308
11101,1000541,211458
11217,991023,186643
11373,1019262,211712
10462,1021181,246865
11231,985164,187281
11369,1019757,216048
11216,997955,187189
10021,994005,219736
11203,1004462,175778
10006,980744,197998
11217,990681,190024
10012,985007,203363
11412,1053459,189867
11429,1057269,198690
10128,999135,223869
10017,992506,213454
10454,1005523,233924
10128,998222,225235
11422,1058664,182251
11412,1053011,197008
10034,1007176,256278
11429,1055543,195530
10024,992401,227084
10021,994717,219965
11220,982948,174402
11429,1058880,199146
10027,999834,233306
11230,995061,166421
11692,1040100,156536
11213,1001600,182420
10007,981357,199872
10303,939358,169205
11226,994223,175917
10474,1015299,237855
10474,1015058,237785
11237,1006433,194738
11206,997874,193374
11226,998047,176005
10030,999137,236913
11216,997776,186925
10467,1021074,259073
11427,1058290,205558
11201,985754,188877
11235,992920,148843
10010,986401,209241
10007,981925,199538
10027,996552,233604
10012,985388,202656
11226,994421,172667
11226,997577,174631
11412,1053557,191920
11434,1042314,189181
11209,974275,169954
11201,986721,189127
11205,995404,192178
11369,1017967,217469
11433,1040181,192787
10003,987245,204386
11691,1051128,155880
10459,1014949,239212
11222,999686,203201
11214,986910,157820
10314,929951,152774
10301,955746,163464
10034,1005018,255572
11377,1009642,216116
11103,1009435,215791
11422,1057282,176782
11411,1059535,191588
11375,1026042,200071
10301,962060,171601
11358,1037910,212599
11691,1047433,156721
10455,1008230,238120
11221,1002214,189931
10452,1006095,247697
11225,997972,179649
10456,1009473,238142
10016,990447,211208
11206,999581,191995
11216,1000193,185458
10463,1011195,257890
11421,1022818,190240
11204,986865,161924
11236,1013388,173663
10033,1004127,249642
10040,1003513,250384
10306,947123,145821
11220,979642,172702
10036,987536,214907
11214,983476,157331
10013,984740,200161
10040,1003445,250274
11201,987496,189747
11233,1005079,185455
10040,1003444,251491
10303,936952,172693
11232,989299,175043
11213,1004358,185156
11209,974722,166138
11204,990053,170023
10009,990962,203750
10033,1002027,248689
11436,1040127,187003
11216,997850,189714
10038,983788,197768
10309,924332,135467
11233,1004707,185220
11220,981915,172465
11427,1057380,206611
11212,1008825,182884
11434,1049195,189679
11213,1003098,182961
11218,991011,172084
11218,991027,171972
11435,1036794,192020
10304,961424,166831
10001,988090,211169
10454,1009615,233172
10009,989763,205024
11221,1007003,190704
10457,1012947,248416
10037,1001810,236453
10463,1009627,260990
11432,1044058,198008
11373,1019904,208945
10030,1000392,236332
11210,997970,170828
10452,1004787,245041
11207,1013037,186073
11236,1013446,171872
11220,980079,174354
11385,1009298,197191
11418,1034375,195438
11357,1036741,228891
11356,1027217,225303
11356,1026465,225250
11102,1002898,221973
11225,996257,179377
11369,1017993,215423
11691,1048394,159597
10128,996554,225385
10012,985038,203411
10301,955263,169080
11229,998400,156958
10314,945549,163819
10314,945697,163799
10305,958068,152051
11216,999455,189246
10065,992868,218741
10011,983600,209397
11354,1034834,218613
10021,994090,220940
11235,994636,149895
11231,984698,185441
10463,1012753,260684
10028,997281,222863
11434,1044948,189578
11106,1001503,216116
11236,1013996,175388
11225,996338,183504
11206,1000230,192367
10033,1002392,246969
10027,997230,235754
11204,990300,160879
10460,1016101,247009
11220,979452,172500
11223,991119,156136
10032,999706,244405
11218,990499,169676
11218,990415,170344
10032,1000840,243714
10457,1014982,247620
11103,1008438,218003
10462,1021197,250610
11691,1051906,157699
11215,988641,185941
11215,986777,179664
11368,1022438,211331
11691,1054098,156249
11423,1045897,202983
11373,1019381,205569
11423,1047457,199042
10454,1006122,233157
11234,1003254,170634
11357,1038207,225927
11421,1021204,189205
11211,997241,197950
11421,1021161,189549
11225,994760,178386
11434,1046227,188563
11218,992432,171606
11207,1012436,182994
11221,1002832,193482
10302,947572,171986
11692,1040723,157052
11691,1053876,160980
10302,945924,172280
11691,1053853,161353
11419,1032460,191683
11216,998007,186510
11355,1031632,215153
10014,981606,206415
11211,995959,198231
10009,990600,202412
11212,1011073,182720
11211,993283,199152
10455,1011398,236391
11230,994509,164751
10466,1026650,262980
11211,997139,198005
11207,1014719,181522
10303,939765,170714
11232,981946,177467
11691,1054801,161443
11213,1001463,183083
10014,982634,207697
10034,1006614,254136
10029,1000769,227921
10455,1006840,235776
11101,998850,210760
10309,921748,133324
11368,1023788,209390
11220,980474,175644
11225,997883,180797
11377,1006558,206808
11203,1000956,179902
11420,1038550,182567
10128,998209,222970
10314,950044,162650
11220,981475,171250
11236,1008432,171528
11692,1044049,156596
10306,951124,147286
11101,1001175,211934
10461,1024987,251626
10463,1009555,258647
11375,1028905,200033
11356,1031357,224106
11236,1010994,169317
10029,1000358,228752
11226,994994,176647
11225,996036,182894
10465,1033006,238340
11220,981997,175072
11412,1050636,195931
10075,997162,220311
10306,958629,148293
11230,992391,162553
10029,1002129,227788
11221,1003921,193883
10304,961254,163697
11216,998228,186767
10128,996006,225093
10301,959620,174479
10301,959778,172062
10038,983206,196443
10003,987952,204853
10301,961404,171898
10002,986498,200965
10467,1020450,254683
11201,987881,193956
11214,981906,161143
11413,1052301,178740
11423,1048601,197453
11213,1003732,183569
11211,994199,197633
11221,1005465,191590
11221,1006496,191765
11234,1004173,169396
11238,993774,187219
11226,994947,177927
10028,996276,222189
11231,985028,186506
10473,1025402,236310
10002,986652,201027
11691,1049306,160458
11220,981065,173228
11356,1025580,227807
11369,1021926,215972
11369,1021920,215972
11691,1051906,156234
11355,1035822,211236
11370,1015822,215906
11205,991955,192864
11234,1001397,164497
11213,1000623,183136
11229,1004357,156081
10065,994348,218256
10302,947777,171988
10003,986516,206816
11231,983901,183816
11355,1036958,216049
11236,1007567,171712
10472,1021188,241122
11375,1024078,199609
10457,1010747,249575
11225,997173,181107
11436,1039496,187016
11379,1018814,201673
11206,998296,192855
11236,1013274,169106
11372,1018585,214928
11201,989384,191396
11691,1049042,158325
11203,1003600,176372
10468,1011164,253917
11226,995890,176242
11215,992364,184338
11231,980160,185794
11214,985061,158284
10029,999703,228953
11208,1020261,182625
10472,1018308,240329
10312,934973,137859
11235,995437,150233
11358,1038081,216912
11427,1057726,205251
11374,1023229,204256
10029,999693,230639
11212,1009983,183784
10302,946916,169628
11368,1027819,216128
11236,1015837,172431
11416,1023743,188588
11211,994953,199540
10304,959026,157881
11218,991790,171775
11105,1007772,223592
11220,981896,171186
10454,1007910,234498
11420,1035300,187710
11230,993181,161640
11411,1058970,194481
10036,989655,214644
10032,1001821,246433
11361,1045219,214482
11377,1013192,207084
11217,990050,189309
11368,1025103,209237
11411,1055283,192779
10004,981442,195792
10009,990354,203519
11216,998317,187163
11220,976381,171470
10301,959414,170789
10001,988396,212029
11207,1009048,189540
11411,1055109,194045
11218,992413,171735
10301,963049,173283
11358,1043115,215343
11209,977773,167985
11203,1002542,179283
10027,999017,234840
11212,1006879,180736
11375,1027491,201262
10312,930781,139057
11218,987383,172877
11368,1024775,208756
10306,951453,145115
10466,1030556,261574
11233,1004137,188591
10467,1020916,253443
11210,997402,171231
10460,1016894,249775
11434,1048988,185121
11215,987945,180071
10013,985105,201712
11377,1007807,211159
11102,1003635,220087
11236,1008587,171052
11428,1053501,200726
11221,1000095,189883
11223,990576,157990
10013,983532,202477
11236,1009172,171542
11206,1002155,196771
11234,1000673,165314
11355,1037313,216903
10002,988762,201515
11420,1034582,188154
11385,1008518,196599
11236,1013352,174515
11205,993160,190107
11214,986190,161073
11208,1021299,184355
10462,1022930,249813
11236,1014413,173276
10460,1015064,243139
10021,995594,219040
11214,987436,157404
10040,1003924,251127
10040,1003878,251669
11211,999518,198786
11238,992392,185371
10013,985128,200984
11432,1039907,196266
11231,985258,187537
10304,960728,163619
11105,1008378,220010
11106,1002325,215779
11360,1046990,220730
11216,999821,186775
10301,959306,174457
11235,995729,150073
11218,990751,170887
11218,990465,170839
10469,1026746,253261
11364,1053628,215096
11206,998353,192490
11213,1002961,183624
11229,997204,157162
11226,995468,175419
11374,1021378,203204
11208,1020801,185566
11379,1016393,202621
11691,1052620,159309
11204,989972,162262
10467,1021739,254775
11205,992100,193377
10304,955676,157261
11212,1007588,178315
11357,1033496,227725
11206,1001229,194843
11423,1050232,201681
10009,987912,203149
11216,998685,185559
10312,929406,138704
10002,986267,199736
10018,988485,213174
10281,979859,199625
10035,1001252,230403
11418,1028601,192274
10302,947449,169241
10459,1012890,241445
11205,992069,191685
10309,925177,139094
11413,1049424,179318
11372,1013101,212332
11223,991766,154448
10302,947567,172307
11435,1034310,198138
11422,1056200,178626
11237,1006760,194296
10452,1005033,246518
11422,1057725,179743
10471,1010597,267836
10463,1007890,260889
10314,945960,165279
11413,1055339,186104
11375,1024876,203636
11694,1024238,147408
11375,1027696,205651
11433,1042294,192252
11216,996792,187368
11412,1052632,190332
10314,930072,153694
11216,997111,186296
11204,988235,163151
11216,997356,186071
10023,990390,222990
10309,920276,124340
10038,982559,198650
10033,1002257,248937
11204,985201,164894
11212,1007264,182927
11206,999223,192061
11226,997314,177822
11385,1022078,197599
11233,1004786,187908
11203,1000506,178051
10459,1015535,241595
11204,987843,162799
11374,1024947,205594
11219,985538,173004
10308,941124,139977
10308,940842,141593
11368,1024306,210882
11214,983419,160955
11234,1005991,171066
10009,990238,203868
11201,988886,190369
11692,1040085,156792
10459,1014580,240525
11201,984101,189744
10309,925506,136218
11361,1048823,218072
11217,989112,190063
10452,1006141,242632
11413,1052068,178853
11417,1027656,185616
11217,989067,188943
11217,991475,186750
11435,1035835,195699
11377,1013068,206803
11229,997944,158313
10471,1012724,264526
11432,1043190,198383
11216,996999,188491
11212,1010352,182582
10304,958745,155173
11237,1006786,195201
10029,1001613,229575
11236,1015803,172053
11102,1005385,220814
11224,992367,149053
11220,981586,173813
11215,987222,183907
10306,953834,147238
11229,996400,157460
10035,1001822,233416
11234,1003267,167204
11212,1011528,178693
11234,1006224,164066
10007,982378,199267
11221,1004637,192179
11212,1007189,178290
11691,1052576,159697
11357,1038461,227380
11214,982823,158394
11416,1023509,188501
11212,1010433,180857
11691,1048416,161489
10022,991326,217002
11364,1051864,207531
11224,987387,150055
11216,997258,185609
10036,987804,215073
11224,984118,148350
11224,983502,148412
10027,998893,235029
11101,1001155,212471
10310,952347,171362
10458,1014243,253270
11237,1005289,197021
11434,1044957,188750
11105,1010901,220280
11105,1011120,220077
11225,997694,182691
83,991328,217953
11694,1021925,146909
10018,986653,213607
11362,1060282,213853
11206,999607,191720
11212,1010164,182905
11419,1030832,190959
10458,1013936,255637
10310,952234,172181
11237,1004699,195520
11225,994698,178886
11225,994668,179123
11236,1015367,172978
11237,1008506,194022
11207,1008949,189836
11203,1001278,175947
11225,995755,178486
11691,1045218,156703
10033,1002536,247712
11432,1037965,196812
10305,962685,156189
10034,1004753,254803
11213,1002112,182377
11220,980350,174466
11220,980172,174606
10303,942952,168222
10031,999022,239784
11218,990065,176802
11435,1035207,200895
10003,987543,204501
11219,985528,169488
11435,1037451,190176
10314,938118,154416
10462,1021625,249611
10012,985801,204057
11213,1002283,183019
11236,1014006,175367
10314,940639,163614
11373,1015475,210629
10023,989234,222951
11221,1003089,193289
11215,988989,185250
10459,1014452,241456
10028,998518,222501
10471,1010512,266377
11213,998697,182487
10305,957530,152519
11234,1005974,167063
11231,980802,184526
11432,1045178,200496
11211,996615,197149
11364,1052808,211970
10306,953864,144743
10467,1021157,252003
11692,1040622,154901
11367,1036500,202118
10305,965795,163172
11208,1021677,183092
11436,1040727,188400
10012,985323,203083
10302,946672,167141
10302,946223,166803
11221,999940,190957
10310,952271,169865
11204,985237,163537
11429,1056405,196394
11232,980974,177558
11364,1048246,213732
11369,1017625,216158
11234,1001556,164721
11223,993735,160504
11201,986605,189918
10039,1001609,239522
11212,1006479,182607
11412,1052200,191992
10032,1001541,243654
11432,1042867,200664
11422,1058093,176359
10039,1001490,239927
11221,1000906,191605
10075,995635,221618
11433,1040419,191026
10306,952012,143627
10469,1028793,253244
10306,956008,150101
11203,1000658,176212
11433,1044037,192955
11102,1005799,219535
10026,996047,232657
11435,1039314,191827
11213,1003298,182167
11209,976852,163888
11433,1039645,192157
11220,979429,172174
10468,1012389,256395
11433,1039842,191992
11221,1001567,189293
11230,996759,162759
11212,1010711,179162
10454,1008354,232409
10455,1009041,235673
10468,1009392,253460
10012,984472,204432
11226,994408,174598
11420,1032234,186494
11372,1014062,211497
11105,1006632,224546
10003,986933,204559
10036,988414,216032
10304,962099,164358
11203,1003076,180474
10452,1005844,242607
11215,986045,182811
10038,983069,196978
11229,1000268,160890
11201,988916,192993
10014,983704,207082
10023,987646,220573
10033,1002618,248769
11355,1037273,214059
11236,1013795,175217
11215,987722,183285
11207,1016050,183930
10304,956052,156050
10306,947431,150348
10465,1031828,240306
10011,983425,211493
11225,996463,181501
10029,999860,226284
11377,1011242,213232
10026,997315,232881
10462,1024506,244559
11209,977735,167111
11206,1002179,195155
11212,1008520,180251
10023,989510,221396
11356,1027493,225880
10029,999346,227262
11226,994839,177755
11355,1031936,214181
11218,989122,173007
10018,985690,215631
10310,952329,171539
11233,1005650,184744
11379,1019352,198140
11435,1039410,191584
11238,995351,188449
11203,1000918,180442
11433,1043223,194938
11433,1039496,192365
11205,996708,192171
11420,1036711,185188
11233,1002585,188622
11226,996669,172642
11433,1042183,190704
11233,1005405,186121
11433,1042185,190699
10301,960179,173061
11385,1007125,198629
11362,1060381,214239
11229,996050,154944
11208,1018380,184848
10065,993226,218978
11209,979006,168478
11236,1010501,174544
10024,991780,225910
11693,1034539,151955
11420,1038743,183521
11234,1007185,165382
11237,1007776,193482
10305,963095,159650
11230,992092,164614
11221,1002559,191625
11237,1008312,195485
11377,1010015,216231
11225,998677,180941
11418,1031576,193404
11221,1002331,189949
11692,1040844,155544
11692,1040067,155102
11435,1038928,192152
11434,1046525,184599
10028,997921,222515
11434,1046529,184605
11212,1007082,178026
10314,940460,156473
11236,1010644,173425
11220,980851,175399
10017,992370,214041
11235,994240,150988
11357,1036260,223398
11231,983151,186436
11210,997024,166458
10452,1005757,244086
11210,998650,171399
11231,983015,185526
11357,1036287,223656
11201,986169,190018
10459,1015440,241012
11236,1008616,171713
10007,981210,200245
11377,1009700,215138
11694,1028279,149484
11419,1034949,189121
11420,1034867,186661
11223,993364,156226
11228,983745,164724
10013,983830,202471
11203,1003646,172357
11203,1003978,178369
11374,1022163,204813
11216,998145,190139
10013,984985,201849
10016,989874,210887
10035,1001169,230551
11201,986312,190409
11238,995120,188228
11230,993444,169752
10024,991094,225362
11209,976758,169270
11204,990551,164047
10310,947786,172687
11231,984384,185153
11201,984418,190195
10308,945955,140128
11412,1053865,192554
10306,947431,140748
11413,1053996,179798
11225,995941,179876
10025,993813,231486
11433,1042279,196505
11374,1024619,204238
10465,1035542,237527
11219,988308,170481
11691,1052158,158766
11203,1002698,177416
11369,1019426,218505
11215,988594,182732
11212,1005467,179514
11212,1006848,180127
11235,997696,148905
10021,996424,220255
11377,1006806,208499
10469,1024883,252053
11213,1004397,184834
10012,985456,204049
11213,999902,183847
11209,975827,165792
11221,1006920,192335
10017,991919,213396
11238,993322,189002
10029,1002222,228910
11221,1007055,190774
11229,1002241,156361
11221,1007196,191407
11429,1054470,198664
10029,998095,228167
10306,946059,147206
11434,1044913,188855
11203,1000530,177800
11221,1005044,194181
11226,994177,174308
11225,996789,178577
11219,983431,169350
11219,983236,169508
10305,967456,161973
11208,1015974,188350
11412,1051082,192072
10024,990080,224691
11207,1014106,181927
11211,1001206,199244
11106,1002547,214923
11422,1059250,177513
11422,1059323,181082
11433,1041054,191760
11236,1008310,170405
11204,988571,168948
10314,939593,154654
11215,987655,181793
11231,985535,188289
11231,984200,189269
11212,1010148,184375
11217,989340,189388
11231,984253,188075
10458,1015835,256225
10039,1001302,238977
11411,1057523,192859
11220,978797,172020
11220,980334,170465
11226,993765,173522
11377,1006997,209713
11428,1054427,202360
10009,989928,203178
11230,995103,169143
10304,962385,165661
11372,1015082,212284
11375,1029058,198598
11358,1041738,219431
11427,1050071,203729
11221,1000083,189062
11231,983793,188479
11205,996048,191279
10030,1001518,237782
10462,1021639,246968
11423,1048355,197391
10039,1001260,239756
11206,1001646,194306
11365,1039210,207726
10011,985805,207538
11377,1010935,215224
11412,1052271,191012
11203,1003853,176638
10462,1022168,250592
10037,1001595,234137
10301,955774,163422
10009,989742,205029
11435,1037831,194658
10028,995355,223930
11229,1000109,157994
11429,1056176,195131
11203,1002347,176035
10460,1014793,242555
11238,994745,186409
11226,998547,176038
10310,950568,168329
10128,996266,224872
11222,997627,203576
10304,961436,165663
10019,988585,218843
11220,982209,171997
11413,1051265,187395
10306,952105,144254
11358,1042626,214928
11238,992655,186918
10460,1015890,244338
11237,1008605,194363
11373,1019331,206855
10003,987062,204487
10029,1000320,230299
11236,1014140,175789
11209,974691,171282
11375,1026794,199132
10463,1010824,262059
11219,983637,166407
11229,995144,159989
10302,947289,170021
11223,991263,156715
10012,985619,203828
11217,989089,187173
10021,995931,219296
11357,1034888,223483
10009,987966,203119
11426,1061537,208979
10037,1001775,235861
11206,999968,194886
11217,989189,187712
11363,1057350,219902
11203,1002949,180195
10018,985978,215020
11201,985508,191129
11435,1037523,194763
11203,1002053,173087
11434,1043236,189127
11203,1003085,179223
11433,1042986,192828
10010,986940,209549
11361,1049407,217839
11361,1049332,218185
10004,979760,196147
11225,998740,180143
11104,1005570,210762
11370,1016116,215659
11235,999720,155275
10302,945612,171344
10468,1013975,255715
10033,1002371,249899
10305,965441,163810
11232,983128,176497
11226,998315,174308
10039,1000917,238740
11235,994595,150490
11219,985338,172838
11413,1053376,179047
11354,1031876,217495
10040,1003874,252297
11229,1002237,156349
10018,985627,214389
10035,1001034,233846
10003,987060,205906
11213,1003630,182923
10035,1001134,233645
11219,985737,171520
11234,1003312,161431
10038,982463,198387
11361,1049748,218704
11217,991229,187182
11413,1052540,186881
11214,982674,159886
10310,953704,172704
10030,1000937,236460
11207,1012975,183100
10302,948060,171284
11435,1034865,198907
11211,994368,199001
10460,1014628,243585
11101,1002720,214158
11435,1037311,191247
11236,1009437,171557
11103,1009508,218378
11206,1003102,193726
11217,990525,187906
10009,988789,202240
11378,1010430,199316
11426,1059000,204891
10031,998067,239262
11236,1014405,169232
11220,983340,172997
11372,1018069,214855
11233,1004918,183126
10011,983353,210282
11213,1001403,183431
11234,1006156,171328
11214,987985,158604
11236,1010526,173627
10014,982730,205005
11203,1001117,180303
11219,987388,172201
10003,986625,203556
10035,1000772,231262
11427,1051563,206777
11354,1030278,215635
11225,996306,183512
11220,983209,172525
11219,984442,168554
11207,1014975,178568
11436,1040261,183601
10302,946293,172214
11412,1050836,196159
11229,1001476,156083
11203,1001914,173916
10039,1001265,240765
10466,1026072,266722
11221,1006170,190261
11385,1009902,197116
11415,1032269,196078
10310,950839,170661
10302,946391,170118
11412,1048927,193627
10463,1010372,259130
11208,1017408,187894
11209,974982,166971
10310,951141,170422
10306,952801,148727
11216,997929,186909
10460,1016107,243554
11236,1009945,174658
10021,996760,219161
10452,1004161,245780
10302,946742,170814
10451,1008392,238991
11419,1033355,191939
11231,979656,186953
11231,986413,185960
11214,984844,158005
11238,996117,187220
10467,1020086,259320
11218,990037,172918
11228,980365,168403
10301,963910,172071
11213,999068,183900
11412,1054001,192163
10024,989214,224846
11377,1008921,209880
11355,1033269,211014
10307,916826,121061
10306,955805,152809
10030,998999,236664
10039,1001257,239168
10027,993704,233968
11214,982099,159633
11432,1038661,201062
11102,1004972,220135
10467,1018746,257406
10029,1000174,225746
11216,999580,189712
11207,1014513,181188
11226,994371,177631
10312,931910,136756
10469,1025095,256067
10033,1002990,249454
11230,996415,164498
11412,1051164,196680
11236,1013483,171381
10304,953914,155150
10469,1026801,255494
11225,998165,182987
10469,1024728,256711
10032,1001784,246686
10039,1001246,240731
11238,994262,188058
10033,1001168,247607
11236,1008605,171717
11355,1030721,214407
11228,979795,166814
11235,994574,150090
11213,1003251,181385
11230,993631,168842
10457,1013195,245380
11434,1044593,186533
10474,1014769,237211
10301,956454,168284
11221,1005160,190378
10457,1012043,244749
11219,984790,166007
10459,1012761,241988
11373,1015380,211306
11231,985358,187789
10027,999646,234615
10027,999705,234883
10463,1010284,260093
11217,989478,185814
10467,1016920,260697
11236,1014051,174916
11236,1014181,174768
11432,1041442,196532
10304,962996,166869
11354,1034503,221781
11224,988882,150761
11212,1003992,180456
10002,986879,202341
11433,1039409,192696
10314,942884,166696
10308,942589,139440
11433,1039464,192307
10002,987206,199455
11236,1014678,168431
10002,985358,199254
11435,1039748,190987
11432,1039749,196599
10035,1001334,231897
11223,990252,154858
11220,979352,172242
10029,1000423,225972
11226,995919,172249
11434,1046294,184594
10302,946317,172412
10461,1030895,248441
11235,994860,151155
11207,1013191,181053
11357,1039616,223059
10031,999768,239908
11236,1014216,170034
11368,1022381,214776
10034,1005621,254957
10463,1011028,257252
11426,1060424,206706
10301,960995,173545
11217,990158,187211
11225,996608,179142
11385,1006635,198690
11214,986675,157774
11423,1050574,198531
11433,1042521,192578
11436,1040262,185242
10453,1011482,251417
11419,1033817,188720
10009,990026,202562
11214,986233,162060
10468,1012203,253428
11416,1022977,187703
11434,1049943,187842
10029,999446,228960
10469,1024427,257608
10027,998225,234199
11433,1042003,192759
10460,1014307,243368
11224,988409,149344
11418,1029393,194718
11691,1054478,158173
10027,998927,235010
11226,995105,175899
11226,994918,177143
11216,999824,188144
10031,997403,238745
10030,999380,237365
10002,989134,201055
10463,1009177,257899
11223,994718,157627
10304,962385,163684
11207,1013786,179065
11221,1007555,190880
11373,1018585,210932
11106,1003928,215273
10302,945343,168845
11385,1014570,193687
10033,1002301,246710
11231,979802,185081
11417,1028490,185322
11214,987052,159394
10312,929584,141969
11215,990464,181085
11209,979163,168024
11385,1007731,197708
11214,983853,162926
11214,986882,160525
11416,1023151,187121
11229,996852,155844
11204,991193,161005
11434,1049872,182737
11234,1001580,165091
10309,926522,133984
11203,999685,172540
11225,997456,179734
11691,1054301,159268
11434,1048712,184562
11231,983555,187502
11213,1003595,182279
10312,933084,140056
10018,986500,214120
11423,1047454,196406
11373,1017428,209857
10474,1015466,233097
11209,977710,166469
11213,1002081,182677
10306,955559,151160
11201,985611,190826
11225,996792,182756
10310,951896,170309
10029,1001036,229564
11429,1056851,195630
10303,942121,170547
11228,981730,167644
11235,996685,150719
11433,1043789,191776
11105,1007647,221553
10312,934721,143170
11210,1001479,166854
10027,998028,233977
10305,962308,156722
11208,1020239,185745
11201,989484,195365
11205,994996,192361
11212,1006751,180984
10312,927913,137367
10308,946162,140626
11230,993684,168498
11217,991019,187356
11217,989997,188104
11358,1044062,215889
11208,1021224,186125
10452,1006626,245568
11215,988196,181854
10309,925484,127963
11375,1028117,201249
11372,1017811,214819
11691,1050421,155445
10026,998227,232372
11434,1042737,188565
10451,1004322,238438
11226,994848,177649
11214,984862,160474
11223,991839,155119
10001,984621,214435
10466,1023103,263421
11220,974952,172115
11223,991821,154984
10001,986462,213101
11231,983735,185697
11428,1051782,201145
11413,1052278,183863
11236,1007938,171276
11208,1018030,187746
11235,999098,150235
11215,989082,184696
11210,999620,170332
10463,1011300,259649
11365,1043449,211333
11354,1035832,219857
11414,1028003,175941
10305,967315,160465
10309,925711,139925
11206,998828,197374
11105,1010710,220928
10012,985073,203453
11236,1007741,171074
10312,934333,130308
11418,1026718,192867
11230,993068,162417
11358,1044289,213645
10022,990441,215405
10025,994530,232327
11354,1034054,219202
11432,1043233,200499
10301,963007,170073
11385,1009278,196311
11355,1035912,214126
11217,992087,187984
11225,997945,182778
10465,1033886,243513
10452,1006013,242361
10027,1000119,235256
11235,998376,153316
11385,1019058,195225
11203,999102,179613
11413,1053090,182959
11225,994673,179086
10466,1027405,262432
11239,1017335,173417
11218,989629,171756
10309,926741,135169
11209,977972,166930
11229,1004585,155547
11207,1015272,179615
11221,1002298,190489
10004,981048,196109
11692,1041157,154950
10303,941619,170204
11413,1055553,182328
11220,979562,171998
11212,1005609,179758
11412,1050312,189932
11367,1035132,203770
10029,999799,228079
11237,1005636,194821
10453,1008043,247867
11413,1053252,182443
11219,984175,169029
11211,994766,196698
11237,1008654,194327
10306,952064,142059
11694,1024573,149118
11237,1008591,194580
10026,995983,233901
11354,1027345,222255
11365,1044442,210922
11220,979629,171684
11212,1011189,182749
10033,1001332,248090
10304,960404,165164
10306,945322,145465
11236,1012460,177231
11374,1024509,204941
11375,1024399,201713
11223,994173,157434
11231,983824,185371
11432,1043793,198868
10031,997127,238870
10009,990257,204883
11222,999114,203340
11691,1052557,156317
10462,1021630,249974
10032,1001454,245984
11224,984752,148092
11224,984757,148098
10461,1030765,247658
11435,1038264,188256
10013,984892,201390
11691,1046139,155600
10128,997541,223647
10001,985439,210990
11374,1022914,199951
10312,930374,136760
10027,998921,235906
10312,936703,137508
11225,995358,178315
11212,1005280,180536
11226,996044,176909
11217,988042,188007
11238,994075,187670
11415,1030901,196847
10014,983078,204418
10309,925504,134626
10302,945557,169076
10031,1000482,241200
11201,986154,189978
11208,1020610,183998
10012,984703,202891
11207,1014363,181993
10032,1000826,244247
10314,939688,160178
11219,982427,170142
11368,1022193,212151
11237,1008671,194315
10471,1011673,271589
11433,1040477,191972
11357,1035116,227570
11226,995133,176134
11427,1054232,204137
10303,942344,167156
11231,984234,189362
10463,1012168,260464
10453,1008331,250012
11372,1018120,212587
10029,998962,225097
11236,1008640,170449
11201,986763,188652
10469,1029448,256784
11201,987040,190259
10309,928797,129717
11201,987039,188518
11432,1036564,200822
11236,1010999,172545
11106,1001797,216103
11105,1008610,219811
11236,1008425,171536
10307,916041,126995
10462,1022738,248916
11235,998896,155353
11414,1028708,179309
11204,988193,168250
10310,948445,170408
10304,959772,162234
11237,1006377,195159
11004,1062554,210518
11212,1007191,180139
11214,986249,158359
11213,1003564,181628
11218,989436,173159
11234,1001331,164881
11385,1010502,194829
11691,1051797,157573
11416,1027936,190421
11220,978920,172931
10309,923585,134095
10461,1031912,247759
11203,1001812,171999
11212,1006041,179835
11207,1015235,184159
10306,950504,146596
11236,1012585,168274
11238,993324,186741
11421,1022811,190233
10305,961421,151150
11220,981689,170390
11214,986990,158123
11214,986987,158118
10301,959563,174615
11423,1051032,200274
10029,998849,227148
11435,1034981,196190
11412,1048603,195119
11236,1008788,171222
11209,974864,165825
10027,997496,235262
11436,1040447,186271
10025,991975,228642
